"Annotation" "Short-Name" "Core-gene" "Occurence" "Mean-abundance" "SD-abundance" "Mean-abundance-if-present" "SD-abundance-if-present"
"3-hydroxyacyl-CoA dehydrogenase" "Gene2422" NA "99" "0.497652582159624" "0.571529008041933" "1.07070707070707" "0.294595026508209"
"3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35)" "Gene2058" NA "130" "0.751173708920188" "0.719709737654931" "1.23076923076923" "0.506369683541833"
"3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35) @ 17hydroxysteroid dehydrogenase type 10 (HSD10)-like" "Gene3837" NA "26" "0.122065727699531" "0.328132876040693" "1" "0"
"3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35) / Enoyl CoA hydratase (EC 4.2.1.17)" "Gene5584" NA "7" "0.0375586854460094" "0.21389834603381" "1.14285714285714" "0.377964473009227"
"3-hydroxyacyl-CoA dehydrogenase [fadN-fadA-fadE operon] (EC 1.1.1.35) / Enoyl-CoA hydratase [fadN-fadA-fadE operon] (EC 4.2.1.17)" "Gene4119" NA "22" "0.107981220657277" "0.325898119895364" "1.04545454545455" "0.21320071635561"
"3-hydroxyadipyl-CoA dehydrogenase" "Gene7927" NA "2" "0.00938967136150235" "0.0966715079992743" "1" "0"
"3-hydroxybutyrate dehydrogenase (EC 1.1.1.30)" "Gene0795" NA "213" "1.86854460093897" "1.15399071483931" "1.86854460093897" "1.15399071483931"
"3-hydroxybutyryl-CoA dehydratase (EC 4.2.1.55)" "Gene1370" NA "197" "0.938967136150235" "0.293052999021726" "1.01522842639594" "0.122772286326589"
"3-hydroxybutyryl-CoA dehydrogenase (EC 1.1.1.157)" "Gene0658" NA "213" "1.12676056338028" "0.442854509887822" "1.12676056338028" "0.442854509887822"
"3-hydroxybutyryl-CoA dehydrogenase (EC 1.1.1.157); 3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35)" "Gene4991" NA "11" "0.0610328638497653" "0.276488874950651" "1.18181818181818" "0.404519917477945"
"3-hydroxyisobutyrate dehydrogenase (EC 1.1.1.31)" "Gene2102" NA "131" "0.699530516431925" "0.632343474000898" "1.13740458015267" "0.387563568555106"
"3-hydroxyisobutyrate dehydrogenase and related beta-hydroxyacid dehydrogenases" "Gene6488" NA "3" "0.0140845070422535" "0.118117036596368" "1" "0"
"3-hydroxyisobutyrate dehydrogenase family protein" "Gene1491" NA "191" "2.08920187793427" "1.72564612498499" "2.32984293193717" "1.66103945782842"
"3-hydroxyisobutyryl-CoA hydrolase (EC 3.1.2.4)" "Gene1074" NA "211" "1.14084507042254" "0.433146930751509" "1.15165876777251" "0.420583038804352"
"3-isopropylmalate dehydratase large subunit (EC 4.2.1.33)" "Gene0747" NA "213" "1.3849765258216" "0.734692609584743" "1.3849765258216" "0.734692609584743"
"3-isopropylmalate dehydratase small subunit (EC 4.2.1.33)" "Gene0737" NA "213" "1.33333333333333" "0.649140699539585" "1.33333333333333" "0.649140699539585"
"3-isopropylmalate dehydrogenase (EC 1.1.1.85)" "Gene0706" NA "213" "1.24882629107981" "0.613573689554128" "1.24882629107981" "0.613573689554128"
"3-keto-5-aminohexanoate cleavage enzyme (EC 2.3.1.247)" "Gene4444" NA "16" "0.0751173708920188" "0.264201556721733" "1" "0"
"3-ketoacyl-CoA thiolase" "Gene7928" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"3-ketoacyl-CoA thiolase (EC 2.3.1.16)" "Gene2324" NA "107" "0.553990610328638" "0.609009046549674" "1.10280373831776" "0.361719672530161"
"3-ketoacyl-CoA thiolase (EC 2.3.1.16) @ Acetyl-CoA acetyltransferase (EC 2.3.1.9)" "Gene0828" NA "213" "2.31455399061033" "1.31020105512638" "2.31455399061033" "1.31020105512638"
"3-ketoacyl-CoA thiolase 2 [fadN-fadA-fadE operon] (EC 2.3.1.16)" "Gene4445" NA "18" "0.0845070422535211" "0.278801962238945" "1" "0"
"3-mercaptopyruvate sulfurtransferase (EC 2.8.1.2)" "Gene0217" "Gene217" "213" "1.00469483568075" "0.0685188709827532" "1.00469483568075" "0.0685188709827532"
"3-methyl-2-oxobutanoate hydroxymethyltransferase (EC 2.1.2.11)" "Gene1671" NA "183" "0.929577464788732" "0.475551625929016" "1.08196721311475" "0.312474102692014"
"3-methylitaconate Delta isomerase (EC 5.3.3.6)" "Gene7929" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"3-methylmercaptopropionyl-CoA dehydrogenase (DmdC)" "Gene0811" NA "213" "2.03755868544601" "0.272129361202448" "2.03755868544601" "0.272129361202448"
"3-methylmercaptopropionyl-CoA ligase (EC 6.2.1.44) of DmdB1 type" "Gene1164" NA "208" "1.13145539906103" "0.41390483380213" "1.15865384615385" "0.379195837877206"
"3-methylmercaptopropionyl-CoA ligase (EC 6.2.1.44) of DmdB2 type" "Gene3643" NA "35" "0.169014084507042" "0.388001002708212" "1.02857142857143" "0.169030850945703"
"3-oxo-5,6-dehydrosuberyl-CoA semialdehyde dehydrogenase (EC 1.2.1.91) / 2-oxepin-2(3H)-ylideneacetyl-CoA hydrolase (EC 3.3.2.12)" "Gene3297" NA "42" "0.211267605633803" "0.442404225572209" "1.07142857142857" "0.260661180215007"
"3-oxo-tetronate 4-phosphate decarboxylase" "Gene5827" NA "5" "0.0234741784037559" "0.15176056594936" "1" "0"
"3-oxo-tetronate kinase" "Gene4103" NA "18" "0.0985915492957746" "0.356407503843807" "1.16666666666667" "0.514495755427527"
"3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100)" "Gene2573" NA "84" "0.802816901408451" "1.30982915107124" "2.03571428571429" "1.35723344203531"
"3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100), FadG" "Gene0485" NA "213" "1.02816901408451" "0.165845260845097" "1.02816901408451" "0.165845260845097"
"3-oxoacyl-[acyl-carrier-protein] synthase (EC 2.3.1.41)" "Gene7031" NA "2" "0.00938967136150235" "0.0966715079992743" "1" "0"
"3-oxoacyl-[acyl-carrier-protein] synthase II (EC 2.3.1.41)" "Gene0013" "Gene13" "213" "1.00469483568075" "0.0685188709827532" "1.00469483568075" "0.0685188709827532"
"3-oxoacyl-[acyl-carrier-protein] synthase III (EC 2.3.1.41)" "Gene7930" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"3-oxoacyl-[acyl-carrier-protein] synthase-like protein Pden_1243" "Gene6489" NA "3" "0.0140845070422535" "0.118117036596368" "1" "0"
"3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)" "Gene0218" "Gene218" "213" "1.00469483568075" "0.0685188709827532" "1.00469483568075" "0.0685188709827532"
"3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.179)" "Gene0826" NA "213" "2.27699530516432" "0.488824528628807" "2.27699530516432" "0.488824528628807"
"3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.41)" "Gene7931" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"3-oxoacyl-[acyl-carrier-protein] synthase, KASIII (EC 2.3.1.180)" "Gene0703" NA "213" "1.21596244131455" "0.412457703374852" "1.21596244131455" "0.412457703374852"
"3-oxoadipate CoA-transferase subunit A (EC 2.8.3.6)" "Gene2870" NA "56" "0.276995305164319" "0.479077715537912" "1.05357142857143" "0.227207782928703"
"3-oxoadipate CoA-transferase subunit A (EC 2.8.3.6); Glutaconate CoA-transferase subunit A (EC 2.8.3.12)" "Gene6987" NA "2" "0.0140845070422535" "0.152923499170202" "1.5" "0.707106781186548"
"3-oxoadipate CoA-transferase subunit B (EC 2.8.3.6)" "Gene2904" NA "54" "0.267605633802817" "0.484410159092748" "1.05555555555556" "0.301985046903748"
"3-oxoadipate CoA-transferase subunit B (EC 2.8.3.6); Glutaconate CoA-transferase subunit B (EC 2.8.3.12)" "Gene7032" NA "2" "0.00938967136150235" "0.0966715079992743" "1" "0"
"3-oxoadipate enol-lactone hydrolase" "Gene4284" NA "16" "0.0751173708920188" "0.264201556721733" "1" "0"
"3-oxoadipate enol-lactone hydrolase/4-carboxymuconolactone decarboxylase" "Gene7932" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"3-oxoadipyl-CoA thiolase (EC 2.3.1.174)" "Gene7933" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"3-oxoadipyl-CoA thiolase (EC 2.3.1.174) @ 3-oxo-5,6-dehydrosuberyl-CoA thiolase (EC 2.3.1.223)" "Gene6490" NA "3" "0.0140845070422535" "0.118117036596368" "1" "0"
"3-phosphoshikimate 1-carboxyvinyltransferase (EC 2.5.1.19)" "Gene0014" "Gene14" "213" "1.00469483568075" "0.0685188709827532" "1.00469483568075" "0.0685188709827532"
"3-polyprenyl-4-hydroxybenzoate carboxy-lyase (EC 4.1.1.-)" "Gene7033" NA "2" "0.00938967136150235" "0.0966715079992743" "1" "0"
"3-polyprenyl-4-hydroxybenzoate carboxy-lyase (EC 4.1.1.98)" "Gene6491" NA "4" "0.0187793427230047" "0.136064680601224" "1" "0"
"3,4-dihydroxy-2-butanone 4-phosphate synthase (EC 4.1.99.12) / GTP cyclohydrolase II (EC 3.5.4.25)" "Gene1251" NA "204" "0.976525821596244" "0.246509874921622" "1.01960784313725" "0.138989467429762"
"3,4-dihydroxy-2-butanone 4-phosphate synthase / GTP cyclohydrolase II (EC 3.5.4.25)" "Gene7934" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"3,4-dihydroxyphenylacetate 2,3-dioxygenase (EC 1.13.11.15)" "Gene6492" NA "3" "0.0140845070422535" "0.118117036596368" "1" "0"
"3,6-anhydro-alpha-L-galactonate cycloisomerase (EC 5.5.1.25)" "Gene3698" NA "30" "0.140845070422535" "0.348681126203292" "1" "0"
"3,6-anhydro-alpha-L-galactose dehydrogenase (EC 1.2.1.92)" "Gene4638" NA "12" "0.0563380281690141" "0.231116482740212" "1" "0"
"3'-5' exonuclease domain similar to epsilon subunit of DNA polymerase III, PA3232-type" "Gene5828" NA "5" "0.0234741784037559" "0.15176056594936" "1" "0"
"3'-phosphatase, 5'-polynucleotide kinase, phage-associated" "Gene5179" NA "10" "0.0469483568075117" "0.212026569533926" "1" "0"
"3'-phosphoadenosine 5'-phosphosulfate sulfotransferase (PAPS reductase)/FAD synthetase and related enzymes" "Gene7034" NA "3" "0.0140845070422535" "0.118117036596368" "1" "0"
"3'-phosphoadenosine 5'-phosphosulfate sulfurtransferase DndC" "Gene5180" NA "8" "0.0375586854460094" "0.190574237954265" "1" "0"
"3'-to-5' exoribonuclease RNase R" "Gene0403" "Gene403" "213" "1.018779342723" "0.167175236118464" "1.018779342723" "0.167175236118464"
"3',5'-cyclic-nucleotide phosphodiesterase (EC 3.1.4.17)" "Gene2300" NA "116" "0.690140845070423" "0.738270850022959" "1.26724137931034" "0.51680891466079"
"3'(2'),5'-bisphosphate nucleotidase (EC 3.1.3.7)" "Gene0574" NA "210" "1.04225352112676" "0.262604142053898" "1.05714285714286" "0.232670020298844"
"33 kDa chaperonin HslO" "Gene0015" "Gene15" "213" "1" "0" "1" "0"
"3D-(3,5/4)-trihydroxycyclohexane-1,2-dione hydrolase (EC 3.7.1.22)" "Gene3430" NA "32" "0.164319248826291" "0.407759792700101" "1.09375" "0.296144581080299"
"4-(hydroxymethyl)-2-furancarboxaldehyde-phosphate synthase" "Gene1771" NA "172" "0.807511737089202" "0.395183150879373" "1" "0"
"4-(hydroxymethyl)benzenesulfonate dehydrogenase (EC 1.1.1.257)" "Gene2328" NA "106" "0.52112676056338" "0.545802721882602" "1.04716981132075" "0.213009075223529"
"4-[[4-(2-aminoethyl)phenoxy]-methyl]-2-furanmethanamine-glutamate synthase" "Gene1582" NA "189" "0.887323943661972" "0.316941267756371" "1" "0"
"4-alpha-glucanotransferase (amylomaltase) (EC 2.4.1.25)" "Gene7935" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"4-alpha-glucanotransferase (amylomaltase) (EC 2.4.1.25) / Malto-oligosyltrehalose synthase (EC 5.4.99.15)" "Gene1841" NA "165" "0.7981220657277" "0.467425954313113" "1.03030303030303" "0.204350321639522"
"4-amino-6-deoxy-N-Acetyl-D-hexosaminyl-(Lipid carrier) acetyltrasferase" "Gene5829" NA "5" "0.0234741784037559" "0.15176056594936" "1" "0"
"4-aminobutyraldehyde dehydrogenase (EC 1.2.1.19)" "Gene5830" NA "5" "0.0234741784037559" "0.15176056594936" "1" "0"
"4-aminobutyrate aminotransferase (EC 2.6.1.19)" "Gene7936" NA "2" "0.00938967136150235" "0.0966715079992743" "1" "0"
"4-aminobutyrate aminotransferase and related aminotransferases" "Gene1760" NA "176" "0.826291079812207" "0.379751470074611" "1" "0"
"4-carboxy-4-hydroxy-2-oxoadipate aldolase (EC 4.1.3.17)" "Gene3481" NA "33" "0.154929577464789" "0.36268992385553" "1" "0"
"4-carboxymuconolactone decarboxylase (EC 4.1.1.44)" "Gene2260" NA "114" "0.699530516431925" "0.760988536135987" "1.30701754385965" "0.534263084947179"
"4-carboxymuconolactone decarboxylase domain/alkylhydroperoxidase AhpD family core domain protein" "Gene2189" NA "119" "0.71830985915493" "0.755790825201618" "1.28571428571429" "0.539033302056925"
"4-coumarate--CoA ligase" "Gene6988" NA "2" "0.0140845070422535" "0.152923499170202" "1.5" "0.707106781186548"
"4-coumarate--CoA ligase (EC 6.2.1.12)" "Gene7937" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"4-cresol dehydrogenase [hydroxylating] flavoprotein subunit (EC 1.17.99.1)" "Gene7938" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase (EC 5.3.1.17)" "Gene4104" NA "19" "0.103286384976526" "0.34836342123873" "1.15789473684211" "0.374634324632678"
"4-diphosphocytidyl-2-C-methyl-D-erythritol kinase (EC 2.7.1.148)" "Gene0219" "Gene219" "212" "1" "0.0971285862357264" "1.00471698113208" "0.0686802819743445"
"4-hydroxy-2-oxoglutarate aldolase (EC 4.1.3.16) @ 2-dehydro-3-deoxyphosphogluconate aldolase (EC 4.1.2.14)" "Gene0486" NA "212" "1.018779342723" "0.193343015998549" "1.02358490566038" "0.180600308498764"
"4-hydroxy-3-methylbut-2-enyl diphosphate reductase (EC 1.17.1.2)" "Gene7939" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"4-hydroxy-3-methylbut-2-enyl diphosphate reductase (EC 1.17.7.4)" "Gene0681" NA "213" "1.17840375586854" "0.395855041108147" "1.17840375586854" "0.395855041108147"
"4-hydroxy-tetrahydrodipicolinate reductase (EC 1.17.1.8)" "Gene0627" NA "212" "1.07981220657277" "0.288483285610643" "1.08490566037736" "0.279401002088053"
"4-hydroxy-tetrahydrodipicolinate synthase (EC 4.3.3.7)" "Gene0694" NA "213" "1.22065727699531" "0.609009046549674" "1.22065727699531" "0.609009046549674"
"4-hydroxybenzoate polyprenyltransferase (EC 2.5.1.39)" "Gene0220" "Gene220" "213" "1.00469483568075" "0.0685188709827532" "1.00469483568075" "0.0685188709827532"
"4-hydroxybenzoate transporter" "Gene3720" NA "33" "0.244131455399061" "0.649038346394723" "1.57575757575758" "0.791766341412629"
"4-hydroxybenzoyl-CoA thioesterase family active site" NA NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"4-hydroxybutyrate coenzyme A transferase" "Gene7035" NA "2" "0.00938967136150235" "0.0966715079992743" "1" "0"
"4-hydroxyphenylacetate 3-monooxygenase (EC 1.14.14.9)" "Gene4362" NA "15" "0.0704225352112676" "0.256460504626278" "1" "0"
"4-hydroxyphenylacetate 3-monooxygenase, reductase component (EC 1.6.8.-)" "Gene3771" NA "25" "0.126760563380282" "0.360669351454939" "1.08" "0.276887462097269"
"4-hydroxyphenylpyruvate dioxygenase (EC 1.13.11.27)" "Gene2842" NA "62" "0.52112676056338" "0.893252826032169" "1.79032258064516" "0.680816693130897"
"4-hydroxyproline ABC transporter, ATP-binding protein" "Gene5831" NA "5" "0.0234741784037559" "0.15176056594936" "1" "0"
"4-hydroxyproline ABC transporter, permease protein 2" "Gene5832" NA "5" "0.0234741784037559" "0.15176056594936" "1" "0"
"4-hydroxyproline ABC transporter, permease protein1" "Gene6130" NA "4" "0.0187793427230047" "0.136064680601224" "1" "0"
"4-hydroxyproline ABC transporter, substrate-binding protein" "Gene6131" NA "4" "0.0187793427230047" "0.136064680601224" "1" "0"
"4-hydroxyproline epimerase (EC 5.1.1.8)" "Gene2933" NA "56" "0.309859154929577" "0.59696281518249" "1.17857142857143" "0.575472702366351"
"4-hydroxythreonine-4-phosphate dehydrogenase (EC 1.1.1.262)" "Gene0785" NA "213" "1.76056338028169" "0.943669904496626" "1.76056338028169" "0.943669904496626"
"4-oxalmesaconate hydratase (EC 4.2.1.83)" "Gene7940" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"4-oxalocrotonate decarboxylase" NA NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"4-oxalocrotonate tautomerase" "Gene4992" NA "19" "0.0938967136150235" "0.30808343736063" "1.05263157894737" "0.229415733870562"
"4-oxalomesaconate hydratase (EC 4.2.1.83)" "Gene3149" NA "46" "0.215962441314554" "0.412457703374852" "1" "0"
"4-oxalomesaconate tautomerase (EC 5.3.2.8)" "Gene5370" NA "7" "0.0328638497652582" "0.17870014216457" "1" "0"
"4,5-dihydroxyphthalate decarboxylase (EC 4.1.1.55)" "Gene4511" NA "13" "0.0704225352112676" "0.290929398585751" "1.15384615384615" "0.375533808099405"
"4'-phosphopantetheinyl transferase (EC 2.7.8.-)" "Gene2093" NA "136" "0.643192488262911" "0.489910605572835" "1.00735294117647" "0.0857492925712544"
"40-residue YVTN family beta-propeller repeat protein" "Gene7941" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"4Fe-4S dicluster fused with DUF3470" "Gene0684" NA "213" "1.17370892018779" "0.379751470074611" "1.17370892018779" "0.379751470074611"
"4Fe-4S ferredoxin iron-sulfur binding domain-containing protein" "Gene7942" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"4Fe-4S ferredoxin, iron-sulfur binding" "Gene7036" NA "2" "0.00938967136150235" "0.0966715079992743" "1" "0"
"4Fe-4S ferredoxin, nitrogenase-associated" "Gene5122" NA "8" "0.0751173708920188" "0.381148475908529" "2" "0"
"5-(aminomethyl)-3-furanmethanol phosphate kinase" "Gene1583" NA "187" "0.877934272300469" "0.328132876040693" "1" "0"
"5-aminolevulinate synthase (EC 2.3.1.37)" "Gene0817" NA "213" "2.09859154929577" "0.647672092176938" "2.09859154929577" "0.647672092176938"
"5-carboxymethyl-2-hydroxymuconate delta-isomerase (EC 5.3.3.10)" "Gene7943" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"5-carboxymethyl-2-hydroxymuconate semialdehyde dehydrogenase (EC 1.2.1.60)" "Gene6132" NA "5" "0.0234741784037559" "0.15176056594936" "1" "0"
"5-dehydro-4-deoxyglucarate dehydratase (EC 4.2.1.41)" "Gene2960" NA "57" "0.272300469483568" "0.456641620605908" "1.01754385964912" "0.132453235706504"
"5-deoxy-glucuronate isomerase (EC 5.3.1.30)" "Gene3687" NA "26" "0.126760563380282" "0.347344812563504" "1.03846153846154" "0.196116135138184"
"5-exo-alcohol dehydrogenase( EC:1.1.1.- )" "Gene5014" NA "14" "0.0657276995305164" "0.248389265849984" "1" "0"
"5-formyltetrahydrofolate cyclo-ligase (EC 6.3.3.2)" "Gene0704" NA "213" "1.22065727699531" "0.534776923961743" "1.22065727699531" "0.534776923961743"
"5-hydroxyisourate hydrolase (EC 3.5.2.17)" "Gene1216" NA "203" "1.83098591549296" "1.20516868966772" "1.92118226600985" "1.16197790630177"
"5-Hydroxyisourate Hydrolase (HIUase)" NA NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"5-Hydroxyisourate Hydrolase (HIUase) (EC 3.5.2.17)" "Gene5833" NA "5" "0.0234741784037559" "0.15176056594936" "1" "0"
"5-keto-2-deoxygluconokinase (EC 2.7.1.92) / uncharacterized domain" "Gene3699" NA "26" "0.122065727699531" "0.328132876040693" "1" "0"
"5-keto-D-gluconate 5-reductase (EC 1.1.1.69)" "Gene3463" NA "36" "0.206572769953052" "0.544746773965292" "1.22222222222222" "0.721550359042888"
"5-methyl-dCTP pyrophosphohydrolase (EC 3.6.1.-)" "Gene0221" NA "212" "1" "0.0971285862357264" "1.00471698113208" "0.0686802819743445"
"5-methylcytosine-specific restriction enzyme B (EC 3.1.21.-)" "Gene7944" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"5-methylcytosine-specific restriction related enzyme" "Gene7037" NA "2" "0.00938967136150235" "0.0966715079992743" "1" "0"
"5-methyltetrahydrofolate--homocysteine methyltransferase (EC 2.1.1.13)" "Gene0016" "Gene16" "213" "1.00469483568075" "0.0685188709827532" "1.00469483568075" "0.0685188709827532"
"5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase (EC 2.1.1.14)" "Gene6443" NA "3" "0.0234741784037559" "0.204692925880627" "1.66666666666667" "0.577350269189626"
"5-methylthioribose ABC transporter, permease protein" "Gene5834" NA "5" "0.0234741784037559" "0.15176056594936" "1" "0"
"5-methylthioribose ABC transporter, substrate-binding protein" "Gene6133" NA "4" "0.0187793427230047" "0.136064680601224" "1" "0"
"5-methylthioribose kinase (EC 2.7.1.100)" "Gene6134" NA "5" "0.0234741784037559" "0.15176056594936" "1" "0"
"5-oxopent-3-ene-1,2,5-tricarboxylate decarboxylase" NA NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"5-oxoprolinase (EC 3.5.2.9), HyuA-like domain / 5-oxoprolinase (EC 3.5.2.9), HyuB-like domain" "Gene7945" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"5,10-methylenetetrahydrofolate reductase (EC 1.5.1.20)" "Gene0487" NA "213" "1.02816901408451" "0.165845260845097" "1.02816901408451" "0.165845260845097"
"5,6,7,8-tetrahydromethanopterin hydro-lyase (EC 4.2.1.147) @ Formaldehyde activating enzyme" "Gene1584" NA "189" "0.887323943661972" "0.316941267756371" "1" "0"
"5'-methylthioadenosine nucleosidase (EC 3.2.2.16) @ S-adenosylhomocysteine nucleosidase (EC 3.2.2.9)" "Gene5534" NA "6" "0.0375586854460094" "0.234917995692434" "1.33333333333333" "0.516397779494322"
"5'-methylthioadenosine nucleosidase (EC 3.2.2.16) / S-adenosylhomocysteine nucleosidase (EC 3.2.2.9)" "Gene5585" NA "8" "0.0375586854460094" "0.190574237954265" "1" "0"
"5'-methylthioadenosine phosphorylase (EC 2.4.2.28)" "Gene0017" "Gene17" "213" "1" "0" "1" "0"
"5'-nucleotidase (EC 3.1.3.5)" "Gene1956" NA "151" "0.713615023474178" "0.463429160652458" "1.00662251655629" "0.0813788458771159"
"5'-nucleotidase SurE (EC 3.1.3.5)" "Gene0404" NA "212" "1.01408450704225" "0.152923499170202" "1.0188679245283" "0.136380571191485"
